vehicle_key,auto_id,vin,make,year,transmission,owner_id,effective_date,end_date,is_current
887,887,S51OBQSGMPCRL8ERU,Contoso Motors,2012,Automatic,887,2026-05-22,,True
888,888,TBDPURKUDLZ32H4NQ,Contoso Motors,2004,Automatic,257,2026-05-22,,True
889,889,LSEOQTC2VU7C4T2VQ,Contoso Motors,2004,Automatic,373,2026-05-22,,True
890,890,9RO3097X9OREKUP5G,Contoso Motors,2013,Automatic,890,2026-05-22,,True
891,891,ADWXNCODEU6OYKVCH,Contoso Motors,2011,Automatic,421,2026-05-22,,True
892,892,RHU8UM5VHY4M5O6CP,Contoso Motors,2015,Automatic,892,2026-05-22,,True
893,893,F0ART9GM914MTWBEB,Contoso Motors,2004,Automatic,101,2026-05-22,,True
894,894,9MGA02Q904RZK30Y0,Contoso Motors,2010,Automatic,894,2026-05-22,,True
895,895,JZZR7MEBSY5Z3DBSV,Contoso Motors,2007,Automatic,895,2026-05-22,,True
896,896,61PM8FCE5Z47LCBM7,Contoso Motors,2016,Automatic,896,2026-05-22,,True
897,897,QAUJ75K404OKCWAYB,Contoso Motors,2011,Automatic,897,2026-05-22,,True
898,898,Y31AP41FPE968VDAQ,Contoso Motors,2009,Automatic,898,2026-05-22,,True
899,899,9K4NASRJYRC5IGE5F,Contoso Motors,2005,Automatic,350,2026-05-22,,True
900,900,6ROKN7HL3QYDKBZU2,Contoso Motors,2016,Automatic,383,2026-05-22,,True
901,901,ZG29O4PDUVJB480O7,Contoso Motors,2007,Automatic,351,2026-05-22,,True
902,902,89TKX09LO2TMOQ5ZZ,Contoso Motors,2007,Automatic,373,2026-05-22,,True
903,903,O00E9L82AK190JQLE,Contoso Motors,2005,Automatic,125,2026-05-22,,True
904,904,DRNRGX58IYSUEULXS,Contoso Motors,2015,Automatic,672,2026-05-22,,True
905,905,JGWFS0V5AO56BGKRX,Contoso Motors,2005,Automatic,768,2026-05-22,,True
906,906,YYR59LU296241XM7C,Contoso Motors,2016,Automatic,396,2026-05-22,,True
907,907,MD3MRWCB5BJZLT7KR,Contoso Motors,2007,Automatic,400,2026-05-22,,True
908,908,48NS2CV6X0R8MWGF8,Contoso Motors,2011,Automatic,908,2026-05-22,,True
909,909,U70L3UW3I74U0I1D2,Contoso Motors,2014,Automatic,909,2026-05-22,,True
910,910,5H7BDXTKTIRIMVGIS,Contoso Motors,2011,Automatic,149,2026-05-22,,True
911,911,8Q2VFOO8CA3Z45B6V,Contoso Motors,2013,Automatic,431,2026-05-22,,True
912,912,HW4XJWLPNNDLQAX05,Contoso Motors,2005,Automatic,785,2026-05-22,,True
913,913,22EG0JMRZL1IWKZZF,Contoso Motors,2004,Automatic,173,2026-05-22,,True
914,914,60GJ5JULBBBM13ZUP,Contoso Motors,2016,Automatic,374,2026-05-22,,True
915,915,QI6EFFZ7ZXGQO9SOU,Contoso Motors,2016,Automatic,435,2026-05-22,,True
916,916,MAVMESMCTW2JBG1G5,Contoso Motors,2004,Automatic,916,2026-05-22,,True
917,917,IKNVB3TIXN438BQ89,Contoso Motors,2012,Automatic,183,2026-05-22,,True
918,918,74G4ZYNQ6ZJOHDAVW,Contoso Motors,2010,Automatic,190,2026-05-22,,True
919,919,YKHPJ1STWYTEASS7K,Contoso Motors,2013,Automatic,303,2026-05-22,,True
920,920,WLDA9RJA6P4UTS5K0,Contoso Motors,2011,Automatic,920,2026-05-22,,True
921,921,8H2GFWRYTVXA2HGA6,Contoso Motors,2005,Automatic,729,2026-05-22,,True
922,922,3HAOIE7ES2MHZW9TT,Contoso Motors,2015,Semi-Automatic,922,2026-05-22,,True
923,923,UW77H6R708EIE9OLS,Contoso Motors,2016,Automatic,808,2026-05-22,,True
924,924,8R5D8PMU2LJP25G25,Contoso Motors,2013,Automatic,475,2026-05-22,,True
925,925,J165EXXZ9KYOH2TF8,Contoso Motors,2011,Automatic,397,2026-05-22,,True
926,926,XZKKHBHIYECG3VTLL,Contoso Motors,2007,Automatic,434,2026-05-22,,True
927,927,8XBCZZPJDEFJV8IHD,Contoso Motors,2014,Automatic,469,2026-05-22,,True
928,928,ANAQ2CSXPZV04SSB3,Contoso Motors,2016,Automatic,492,2026-05-22,,True
929,929,Z9GJHDT27HY6MIV2A,Contoso Motors,2011,Automatic,809,2026-05-22,,True
930,930,ZRELSR86XTMT1KI1Z,Contoso Motors,2004,Automatic,816,2026-05-22,,True
931,931,V1ME9XPJCFFK51OBG,Contoso Motors,2014,Automatic,825,2026-05-22,,True
932,932,B0KQJS58D9W3QUFC7,Contoso Motors,2015,Semi-Automatic,932,2026-05-22,,True
933,933,N4923VAUT73830S31,Contoso Motors,2011,Automatic,193,2026-05-22,,True
934,934,8KNYKMNPQZ4E359R9,Contoso Motors,2013,Automatic,399,2026-05-22,,True
935,935,SVTA6FJUPTXJS3S66,Contoso Motors,2014,Automatic,935,2026-05-22,,True
936,936,5Y7C4X1AW9OD6YJ5H,Contoso Motors,2007,Automatic,197,2026-05-22,,True
937,937,9UXISGGMN5UGSNFRU,Contoso Motors,2016,Automatic,198,2026-05-22,,True
938,938,L5I8UFY8X6GL2D69M,Contoso Motors,2010,Automatic,938,2026-05-22,,True
939,939,QCZNWGSD18592WZN8,Contoso Motors,2005,Automatic,213,2026-05-22,,True
940,940,YBA3G7IMYLGC0GXJN,Contoso Motors,2016,Automatic,940,2026-05-22,,True
941,941,Z2L5CLWYCUDITKUF4,Contoso Motors,2011,Automatic,216,2026-05-22,,True
942,942,RDR4WN8V9E87L9YG9,Contoso Motors,2009,Automatic,942,2026-05-22,,True
943,943,SN5X1SZYMFZHUM6JH,Contoso Motors,2004,Automatic,943,2026-05-22,,True
944,944,BUH4CXR94R6VAI3ZO,Contoso Motors,2005,Automatic,944,2026-05-22,,True
945,945,8SA2DDGJJ17593MQI,Contoso Motors,2007,Automatic,945,2026-05-22,,True
946,946,VZGPN3M599V67YJH5,Contoso Motors,2016,Automatic,946,2026-05-22,,True
947,947,LRJWGGVPDJZT6W58N,Contoso Motors,2011,Automatic,493,2026-05-22,,True
948,948,54T67R4TX2PBD1ANZ,Contoso Motors,2015,Automatic,496,2026-05-22,,True
949,949,ONT8HNOEUQELWAPTE,Contoso Motors,2013,Automatic,494,2026-05-22,,True
950,950,3TNMHKIBIRL8VEFVU,Contoso Motors,2014,Automatic,495,2026-05-22,,True
951,951,ER4VYHEYMCSJ3ZAIE,Contoso Motors,2004,Automatic,217,2026-05-22,,True
952,952,NPKFUFF093BM7T96C,Contoso Motors,2004,Automatic,833,2026-05-22,,True
953,953,A78TYXAEP593BZ4IP,Contoso Motors,2005,Automatic,905,2026-05-22,,True
954,954,G5CQWFZJQ3A5KMGC6,Contoso Motors,2013,Automatic,516,2026-05-22,,True
955,955,76CDO5YKDLP6DBKCB,Contoso Motors,2005,Automatic,592,2026-05-22,,True
956,956,9SYQ7O5RY42RX52IS,Contoso Motors,2013,Automatic,956,2026-05-22,,True
957,957,P0Q6O7AYK4AVE7KUR,Contoso Motors,2014,Automatic,957,2026-05-22,,True
958,958,W7R9NH0J222XFJ5QB,Contoso Motors,2007,Automatic,219,2026-05-22,,True
959,959,27132MOCI2XLY2WV7,Contoso Motors,2011,Automatic,612,2026-05-22,,True
960,960,JSMODE77LND1A80LI,Contoso Motors,2004,Automatic,929,2026-05-22,,True
961,961,BMO12BYEKJUJ1EXEZ,Contoso Motors,2011,Automatic,221,2026-05-22,,True
962,962,I3RPXKI35GTJ57UPB,Contoso Motors,2014,Automatic,517,2026-05-22,,True
963,963,13J2AYMGFCWX7XEMK,Contoso Motors,2012,Automatic,623,2026-05-22,,True
964,964,B5SXM9ARB640FVFRN,Contoso Motors,2011,Automatic,964,2026-05-22,,True
965,965,GH0RCH5YSD9CI6N6T,Contoso Motors,2014,Automatic,231,2026-05-22,,True
966,966,7JVWHYB4XCC0HBQ2B,Contoso Motors,2009,Automatic,238,2026-05-22,,True
967,967,GT7RUGNJPQ3LX5OTG,Contoso Motors,2013,Automatic,462,2026-05-22,,True
968,968,QPIQ3B5P296KG8YNE,Contoso Motors,2016,Automatic,968,2026-05-22,,True
969,969,OBZKQYDVE0TXIZSPK,Contoso Motors,2005,Automatic,873,2026-05-22,,True
970,970,CD9AENZSES3TBGU6N,Contoso Motors,2015,Semi-Automatic,970,2026-05-22,,True
971,971,QNSSJ538O55HX8AXT,Contoso Motors,2005,Automatic,930,2026-05-22,,True
972,972,83EL4EBUXZXOQRD9R,Contoso Motors,2005,Automatic,636,2026-05-22,,True
973,973,0ON6GUTCMZHRYY4KQ,Contoso Motors,2013,Automatic,563,2026-05-22,,True
974,974,BYPKHEZ3D91QIR985,Contoso Motors,2011,Automatic,589,2026-05-22,,True
975,975,KBSM14UZ8CCMU2VE8,Contoso Motors,2016,Automatic,611,2026-05-22,,True
976,976,U5NZHUP1TYVEC9K8A,Contoso Motors,2004,Automatic,640,2026-05-22,,True
977,977,4B78AP4AZ8QDAZMSR,Contoso Motors,2011,Automatic,952,2026-05-22,,True
978,978,2DSVHSN0AVPWBNJJ6,Contoso Motors,2014,Automatic,953,2026-05-22,,True
979,979,7HQWE72SAZL9944LE,Contoso Motors,2012,Automatic,931,2026-05-22,,True
980,980,TBMYQQ5TJDC85HHHD,Contoso Motors,2015,Semi-Automatic,980,2026-05-22,,True
981,981,KMXVZZGIYQNL8CW3B,Contoso Motors,2007,Automatic,241,2026-05-22,,True
982,982,PLJ6GAR4VGCX6DWKO,Contoso Motors,2013,Automatic,831,2026-05-22,,True
983,983,P32QUJV32R5ZOCLIB,Contoso Motors,2007,Automatic,983,2026-05-22,,True
984,984,WFSGFJXH1AB67X93T,Contoso Motors,2005,Automatic,245,2026-05-22,,True
985,985,QHIXFSVPFZHHVYXPQ,Contoso Motors,2007,Automatic,246,2026-05-22,,True
986,986,EFFUOG0WWS3E7Q8WW,Contoso Motors,2009,Automatic,986,2026-05-22,,True
987,987,BTHD3UQJMH9C06D6N,Contoso Motors,2004,Automatic,261,2026-05-22,,True
988,988,W3Q4L78VTR18G817K,Contoso Motors,2005,Automatic,988,2026-05-22,,True
989,989,3H2YWQ17MULYF5FTA,Contoso Motors,2016,Automatic,264,2026-05-22,,True
990,990,28O0HON8YYKBRF6O2,Contoso Motors,2016,Automatic,990,2026-05-22,,True
991,991,6JUYB87B3I62HUYX1,Contoso Motors,2011,Automatic,991,2026-05-22,,True
992,992,EVLOYPZ7B75Y81XKX,Contoso Motors,2004,Automatic,992,2026-05-22,,True
993,993,6F8CKWLXSL9QOKE0O,Contoso Motors,2005,Automatic,993,2026-05-22,,True
994,994,KHQBOI9N0HQP30BZB,Contoso Motors,2007,Automatic,994,2026-05-22,,True
995,995,AP2B4YCNREOTQFZEY,Contoso Motors,2004,Automatic,613,2026-05-22,,True
996,996,4Z6AH2FXJIO5RO8QR,Contoso Motors,2014,Automatic,671,2026-05-22,,True
997,997,QRD1S64DT4QIBM7AT,Contoso Motors,2005,Automatic,614,2026-05-22,,True
998,998,ZGUM9XEX13YN4L0V6,Contoso Motors,2007,Automatic,637,2026-05-22,,True
999,999,8PG1W9FQCTZLSR6K3,Contoso Motors,2011,Automatic,265,2026-05-22,,True
1000,1000,Z29DGG4YR4IYE8OO7,Contoso Motors,2006,Automatic,971,2026-05-22,,True
1001,1001,EV2UCHMQ491FCMWY7,Contoso Motors,2011,Automatic,8,2026-05-22,,True
1002,1002,LX0P14QFLTWJLUVZU,Contoso Motors,2007,Automatic,675,2026-05-22,,True
1003,1003,AFQ0WFEQHBEBEBPX2,Contoso Motors,2007,Automatic,708,2026-05-22,,True
1004,1004,C8IF4CG8XRI0INDGM,Contoso Motors,2004,Automatic,4,2026-05-22,,True
1005,1005,ZL77R53CTYB7RTMTQ,Contoso Motors,2005,Automatic,5,2026-05-22,,True
1006,1006,S8CXAC6OUK9WD5HHX,Contoso Motors,2006,Automatic,267,2026-05-22,,True
1007,1007,6SRO87HSURDVNBUOT,Contoso Motors,2011,Automatic,732,2026-05-22,,True
1008,1008,FJB04U5KE657N8ETJ,Contoso Motors,2004,Automatic,25,2026-05-22,,True
1009,1009,YKO1Q8RX7Z20BVBG0,Contoso Motors,2004,Automatic,269,2026-05-22,,True
1010,1010,Q3WAEDXVEW6WW44CP,Contoso Motors,2010,Automatic,674,2026-05-22,,True
1011,1011,HVL5A6XYMSSLTJOGX,Contoso Motors,2016,Automatic,756,2026-05-22,,True
1012,1012,T1PNXW0C4AU3ZZBD2,Contoso Motors,2016,Automatic,12,2026-05-22,,True
1013,1013,39W6037WNRPIWR2N6,Contoso Motors,2007,Automatic,279,2026-05-22,,True
1014,1014,3F4D4PXZWAA3USWXT,Contoso Motors,2016,Automatic,286,2026-05-22,,True
1015,1015,O895KBHQ8ZBSR5K4J,Contoso Motors,2013,Automatic,927,2026-05-22,,True
1016,1016,GWII8E3CTPIVEFP8C,Contoso Motors,2007,Automatic,16,2026-05-22,,True
1017,1017,L281WRH4LDV9BEEGQ,Contoso Motors,2004,Automatic,75,2026-05-22,,True
1018,1018,OB2DUWVQGQ5WYYJRV,Contoso Motors,2015,Semi-Automatic,18,2026-05-22,,True
1019,1019,LMYPQM5731EVRX7IQ,Contoso Motors,2004,Automatic,48,2026-05-22,,True
1020,1020,R4ZBR89H8KRRIFKEK,Contoso Motors,2009,Automatic,810,2026-05-22,,True
1021,1021,TU8F5I53UXR8PTPCQ,Contoso Motors,2015,Automatic,782,2026-05-22,,True
1022,1022,VK9WWDO4FW1UQ3N4I,Contoso Motors,2007,Automatic,851,2026-05-22,,True
1023,1023,D7GARWGXTUUY80PLB,Contoso Motors,2007,Automatic,879,2026-05-22,,True
1024,1024,F0MHIDSCCW3U5GYLM,Contoso Motors,2004,Automatic,811,2026-05-22,,True
1025,1025,FGYE8WOSGG4AENKIM,Contoso Motors,2005,Automatic,49,2026-05-22,,True
1026,1026,QYP6JDA0C3C5ZCSKX,Contoso Motors,2011,Automatic,73,2026-05-22,,True
1027,1027,JAF0NGJRJNHBLEOLT,Contoso Motors,2011,Automatic,161,2026-05-22,,True
1028,1028,WRARVHX83P8AEWBV7,Contoso Motors,2015,Semi-Automatic,28,2026-05-22,,True
1029,1029,148FARP3MNS8RRZ2G,Contoso Motors,2005,Automatic,289,2026-05-22,,True
1030,1030,HZUJFFMCS9YMUA10L,Contoso Motors,2013,Automatic,990,2026-05-22,,True
1031,1031,98U8Z5YFEQI5L4TSQ,Contoso Motors,2004,Automatic,31,2026-05-22,,True
1032,1032,B325URQ271DPK9FSU,Contoso Motors,2014,Automatic,293,2026-05-22,,True
1033,1033,HJ6D18K3ZA7W51558,Contoso Motors,2015,Automatic,294,2026-05-22,,True
1034,1034,D74C25X8NK5HSSA6C,Contoso Motors,2016,Automatic,34,2026-05-22,,True
1035,1035,7O2HN3N6X6DB8AHFV,Contoso Motors,2011,Automatic,309,2026-05-22,,True
1036,1036,CVIEIL47FIMGU4O07,Contoso Motors,2004,Automatic,36,2026-05-22,,True
1037,1037,RAFBQG2LUVXKHYVN2,Contoso Motors,2007,Automatic,312,2026-05-22,,True
1038,1038,198JNWUXC1CYJF4I5,Contoso Motors,2007,Automatic,38,2026-05-22,,True
1039,1039,DMLKAW3NESZ59ISY9,Contoso Motors,2013,Automatic,39,2026-05-22,,True
1040,1040,OV7FYRY2C77P1PKXU,Contoso Motors,2011,Automatic,40,2026-05-22,,True
1041,1041,3NCBK2NK65XQURUNH,Contoso Motors,2014,Automatic,41,2026-05-22,,True
1042,1042,B0UY0GZFP627P59IF,Contoso Motors,2015,Automatic,42,2026-05-22,,True
1043,1043,VRJXVUQUWLMYNIC8X,Contoso Motors,2016,Automatic,902,2026-05-22,,True
1044,1044,FSYFUXI1FPJ9DIFX7,Contoso Motors,2013,Automatic,819,2026-05-22,,True
1045,1045,SL1XB76VD9HRMA0BI,Contoso Motors,2006,Automatic,927,2026-05-22,,True
1046,1046,5YCUQMCMTOH8KQSX5,Contoso Motors,2007,Automatic,962,2026-05-22,,True
1047,1047,WM649Q068P9KUPN57,Contoso Motors,2004,Automatic,313,2026-05-22,,True
1048,1048,QNTENDARF69XO1DA1,Contoso Motors,2009,Automatic,74,2026-05-22,,True
1049,1049,I71DVIJHW12327918,Contoso Motors,2007,Automatic,104,2026-05-22,,True
1050,1050,E6QVD8225ME2R5FVO,Contoso Motors,2004,Automatic,828,2026-05-22,,True
1051,1051,48ZG0D16RBN971LUD,Contoso Motors,2011,Automatic,832,2026-05-22,,True
1052,1052,OTTLFELA69FMPFE9Q,Contoso Motors,2011,Automatic,52,2026-05-22,,True
1053,1053,UJ7OFMTZUDJD29Q0A,Contoso Motors,2004,Automatic,53,2026-05-22,,True
1054,1054,90Y89GBSZII8YXUY6,Contoso Motors,2012,Automatic,315,2026-05-22,,True
1055,1055,MYESKH75FZOPX79MB,Contoso Motors,2016,Automatic,867,2026-05-22,,True
1056,1056,2FMQS6LOV6N4LGLUA,Contoso Motors,2016,Automatic,144,2026-05-22,,True
1057,1057,9SWGXWA8EK394CJKQ,Contoso Motors,2011,Automatic,317,2026-05-22,,True
1058,1058,FCFYXUIMDSQWG07PJ,Contoso Motors,2013,Automatic,22,2026-05-22,,True
1059,1059,HHIBJMFWFTL3SBNOL,Contoso Motors,2011,Automatic,876,2026-05-22,,True
1060,1060,FBRK56Z0QVZCB3DNU,Contoso Motors,2007,Automatic,60,2026-05-22,,True
1061,1061,QOF12N5J7I5CMCOKN,Contoso Motors,2004,Automatic,327,2026-05-22,,True
1062,1062,40Z1XF6W95S5AIE1Q,Contoso Motors,2007,Automatic,334,2026-05-22,,True
1063,1063,Q018K8DFH4QTX5P2B,Contoso Motors,2013,Automatic,359,2026-05-22,,True
1064,1064,C76BYOK0OXDFAIE87,Contoso Motors,2016,Automatic,64,2026-05-22,,True
1065,1065,9OG2TB8N5TOTHHEL1,Contoso Motors,2007,Automatic,209,2026-05-22,,True
1066,1066,ABC2BM83BXY03UIEM,Contoso Motors,2015,Semi-Automatic,66,2026-05-22,,True
1067,1067,ACJHQARKKLUSUUNZ1,Contoso Motors,2016,Automatic,152,2026-05-22,,True
1068,1068,VSFGRY39FYXJTEBTD,Contoso Motors,2016,Automatic,911,2026-05-22,,True
1069,1069,IQHVM8L85KM9O49QL,Contoso Motors,2007,Automatic,71,2026-05-22,,True
1070,1070,2N1JUAYU3QCRH6RGQ,Contoso Motors,2005,Automatic,106,2026-05-22,,True
1071,1071,G33XEJKSF9OM7UZVN,Contoso Motors,2004,Automatic,141,2026-05-22,,True
1072,1072,5HYVYWBICEZSI2AI2,Contoso Motors,2007,Automatic,928,2026-05-22,,True
1073,1073,CO8RA8SBH7WBRSHKU,Contoso Motors,2007,Automatic,192,2026-05-22,,True
1074,1074,DMIPLR82W1YOPY4BT,Contoso Motors,2015,Automatic,218,2026-05-22,,True
1075,1075,K3NJFO7AVRUSXN4R5,Contoso Motors,2014,Automatic,305,2026-05-22,,True
1076,1076,HKZVEBRMVP2HV7NAT,Contoso Motors,2015,Semi-Automatic,76,2026-05-22,,True
1077,1077,TINMPBP7FX3P2VBM6,Contoso Motors,2014,Automatic,337,2026-05-22,,True
1078,1078,1MYG2SP8I35KE3KWK,Contoso Motors,2013,Automatic,455,2026-05-22,,True
1079,1079,2TGONTPCDAAIZV5IZ,Contoso Motors,2011,Automatic,79,2026-05-22,,True
1080,1080,F810N41O2NRBJHKBY,Contoso Motors,2014,Automatic,341,2026-05-22,,True
1081,1081,CG7TF9695SQWL3MQD,Contoso Motors,2015,Automatic,342,2026-05-22,,True
1082,1082,OMTGA1J3TP19R3J72,Contoso Motors,2007,Automatic,82,2026-05-22,,True
1083,1083,9VVBO24LAH7ECEN20,Contoso Motors,2004,Automatic,357,2026-05-22,,True
1084,1084,PPMZZUHU269M8SGTV,Contoso Motors,2011,Automatic,84,2026-05-22,,True
1085,1085,J1JB7GZ4YXVOBG1EA,Contoso Motors,2016,Automatic,360,2026-05-22,,True
1086,1086,L9L9DDVI0AHOSCCEC,Contoso Motors,2015,Automatic,86,2026-05-22,,True
1087,1087,VC5VO4P4XSNE9OEWN,Contoso Motors,2016,Automatic,87,2026-05-22,,True
1088,1088,YU7771OZT6S9XSMYO,Contoso Motors,2013,Automatic,88,2026-05-22,,True
1089,1089,2CPYH0ER405RCQAYG,Contoso Motors,2014,Automatic,89,2026-05-22,,True
1090,1090,EMMXPYQ0IUMCNZFZV,Contoso Motors,2015,Automatic,90,2026-05-22,,True
1091,1091,WSWBI8IGT84RW9LKD,Contoso Motors,2011,Automatic,167,2026-05-22,,True
1092,1092,COLOE9MMMYL1WJU0J,Contoso Motors,2004,Automatic,948,2026-05-22,,True
1093,1093,O7S1FKA1U3UZ6NLIO,Contoso Motors,2007,Automatic,187,2026-05-22,,True
1094,1094,C36JJAMQ08MEXWSEK,Contoso Motors,2011,Automatic,189,2026-05-22,,True
1095,1095,OIJU9UUM1TPF4K4ZU,Contoso Motors,2011,Automatic,361,2026-05-22,,True
1096,1096,ZRIDFO6YXSH409QIZ,Contoso Motors,2016,Automatic,248,2026-05-22,,True
1097,1097,DW4MISZ52U5R2C921,Contoso Motors,2016,Automatic,307,2026-05-22,,True
1098,1098,CPYLYGBYUZSLZVZQZ,Contoso Motors,2011,Automatic,996,2026-05-22,,True
1099,1099,JNP5QPIVUH4LQEWXV,Contoso Motors,2007,Automatic,50,2026-05-22,,True
1100,1100,JSDIXWR4J6UKQ0BZ7,Contoso Motors,2016,Automatic,100,2026-05-22,,True
1101,1101,W9QRD06GOHX1IALUY,Contoso Motors,2011,Automatic,101,2026-05-22,,True
1102,1102,MRRL7VUHBO1I0OXIP,Contoso Motors,2014,Automatic,363,2026-05-22,,True
1103,1103,VCGP9QOH9SJXZU7NT,Contoso Motors,2016,Automatic,51,2026-05-22,,True
1104,1104,J4PSIF7V9LS7CM0JH,Contoso Motors,2004,Automatic,344,2026-05-22,,True
1105,1105,H9B2RLTFU2H2I7ZZA,Contoso Motors,2004,Automatic,365,2026-05-22,,True
1106,1106,X40KN3GR0W7WOUBPX,Contoso Motors,2014,Automatic,261,2026-05-22,,True
1107,1107,DTZSU66GZ5I2ZJ9ON,Contoso Motors,2007,Automatic,55,2026-05-22,,True
1108,1108,HAPAPY13LGVYN6IOI,Contoso Motors,2016,Automatic,108,2026-05-22,,True
1109,1109,E0IFFYJHBQ9KGBL26,Contoso Motors,2011,Automatic,375,2026-05-22,,True
1110,1110,3M98H0RS5EO18NICW,Contoso Motors,2015,Automatic,382,2026-05-22,,True
1111,1111,2JKXDM0Q7W56MBA58,Contoso Motors,2014,Automatic,55,2026-05-22,,True
1112,1112,OYYG0JKCW4RW8QIX6,Contoso Motors,2015,Automatic,112,2026-05-22,,True
1113,1113,1QQK7Z53NPZJMEH01,Contoso Motors,2016,Automatic,315,2026-05-22,,True
1114,1114,29UQM5DGL3FVCLCTN,Contoso Motors,2015,Semi-Automatic,114,2026-05-22,,True
1115,1115,CGDEZOWRBIU0HYIJG,Contoso Motors,2005,Automatic,384,2026-05-22,,True
1116,1116,WBHEY1DCGL0KYJEEC,Contoso Motors,2016,Automatic,72,2026-05-22,,True
1117,1117,VIHYRVDRYHM61RNGH,Contoso Motors,2014,Automatic,309,2026-05-22,,True
1118,1118,PYU038HFUCIK6WB6N,Contoso Motors,2011,Automatic,381,2026-05-22,,True
1119,1119,RWCS7RS110HZ89X0Y,Contoso Motors,2007,Automatic,407,2026-05-22,,True
1120,1120,0GBRHQWAUQB1PL0TB,Contoso Motors,2006,Automatic,103,2026-05-22,,True
1121,1121,60A9H95T0VSGPZJBV,Contoso Motors,2011,Automatic,392,2026-05-22,,True
1122,1122,5NLUW3AXQLK8OZAPB,Contoso Motors,2007,Automatic,451,2026-05-22,,True
1123,1123,AAS8RO78FE8H8XY1T,Contoso Motors,2007,Automatic,363,2026-05-22,,True
1124,1124,JFBFPBZ9IO4GGYUD0,Contoso Motors,2014,Semi-Automatic,124,2026-05-22,,True
1125,1125,IKY867K1HQH3NKVJ1,Contoso Motors,2014,Automatic,385,2026-05-22,,True
1126,1126,AMAG0W5B0AU5DDSX8,Contoso Motors,2014,Automatic,583,2026-05-22,,True
1127,1127,9BOSV00YBSTO45Q75,Contoso Motors,2013,Automatic,127,2026-05-22,,True
1128,1128,89EGUL97CRN0OQ7R2,Contoso Motors,2005,Automatic,389,2026-05-22,,True
1129,1129,FYTOU2AV5ODJ68U56,Contoso Motors,2007,Automatic,390,2026-05-22,,True
1130,1130,VC4MRSR10TENVX9D2,Contoso Motors,2015,Automatic,130,2026-05-22,,True
1131,1131,L1BME38PEG6TOUKR8,Contoso Motors,2011,Automatic,405,2026-05-22,,True
1132,1132,OJLU3VSLXRLKVJA7G,Contoso Motors,2013,Automatic,132,2026-05-22,,True
1133,1133,23MRDQ3RS24GTHL0Z,Contoso Motors,2015,Automatic,408,2026-05-22,,True
1134,1134,ABGMRTW4A8U1KF7IL,Contoso Motors,2015,Automatic,134,2026-05-22,,True
1135,1135,3V35G3IU9O1FX58DC,Contoso Motors,2013,Automatic,135,2026-05-22,,True
1136,1136,0SFG8RQQ0FUYXMDP3,Contoso Motors,2004,Automatic,136,2026-05-22,,True
1137,1137,X5PMD0O0PES0B906V,Contoso Motors,2005,Automatic,137,2026-05-22,,True
1138,1138,QFKKDE2Q455EL97LA,Contoso Motors,2007,Automatic,138,2026-05-22,,True
1139,1139,VPL1QJ2CW6DXESKEI,Contoso Motors,2004,Automatic,427,2026-05-22,,True
1140,1140,97ZDH28ATAZN1XLWY,Contoso Motors,2005,Automatic,164,2026-05-22,,True
1141,1141,2ZUKP41V4QTLXOWLD,Contoso Motors,2007,Automatic,429,2026-05-22,,True
1142,1142,UG25XB71ROX6VWX3F,Contoso Motors,2011,Automatic,453,2026-05-22,,True
1143,1143,YSS5SQTLGD33K8SL1,Contoso Motors,2004,Automatic,409,2026-05-22,,True
1144,1144,I29S8BXMFZKVS8IRC,Contoso Motors,2004,Automatic,457,2026-05-22,,True
1145,1145,0T19RSQE02TINDAAL,Contoso Motors,2011,Automatic,480,2026-05-22,,True
1146,1146,FWHC82R5PP8ZEXXAD,Contoso Motors,2016,Automatic,188,2026-05-22,,True
1147,1147,GORVXJBZ0O6JW2J3N,Contoso Motors,2012,Automatic,195,2026-05-22,,True
1148,1148,SZ0IU82I78EXJI8EO,Contoso Motors,2007,Automatic,148,2026-05-22,,True
1149,1149,6NNDPGBHMT2Z5EIUS,Contoso Motors,2004,Automatic,149,2026-05-22,,True
1150,1150,G2XP09WBQD4AH7E0X,Contoso Motors,2007,Automatic,411,2026-05-22,,True
1151,1151,GYHLH8H7FM5MU90X5,Contoso Motors,2004,Automatic,212,2026-05-22,,True
1152,1152,3JOAP9YH2NS9BNBMQ,Contoso Motors,2014,Automatic,481,2026-05-22,,True
1153,1153,8JE4ZZRGE7A19KLES,Contoso Motors,2011,Automatic,413,2026-05-22,,True
1154,1154,D1Z9A1BETTMBRI4NW,Contoso Motors,2005,Automatic,454,2026-05-22,,True
1155,1155,X78P7EE6VPA1H57Y7,Contoso Motors,2014,Automatic,243,2026-05-22,,True
1156,1156,P0I71GC5S21ZIBAUF,Contoso Motors,2015,Automatic,156,2026-05-22,,True
1157,1157,T6MGWM3HFCT09DWAN,Contoso Motors,2013,Automatic,423,2026-05-22,,True
1158,1158,B4WZ7V4Q2XKB6HVS0,Contoso Motors,2015,Automatic,430,2026-05-22,,True
1159,1159,DYPS8PMDK9HBLFQD7,Contoso Motors,2014,Automatic,111,2026-05-22,,True
1160,1160,ZJUN70Z1VDKIKW6JT,Contoso Motors,2016,Manual,160,2026-05-22,,True
1161,1161,S7360F4IWKE5TRHZI,Contoso Motors,2005,Automatic,401,2026-05-22,,True
1162,1162,F6T5VFTMUHT3N0PKK,Contoso Motors,2014,Semi-Automatic,162,2026-05-22,,True
