vin,make,year,Model,auto_id,owner_id,DriveTrain,EngineType,transmission,ExteriorColor,InteriorColor,created_at,updated_at
N7JV75WZ0OCOQEDGZ,Contoso Motors,2007,Convertible 2DR,791,791,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VVLP43HE78ERBU8BK,Contoso Motors,2004,SUV,792,425,RWD,4 Cylinder,Automatic,Pepper White,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9GV7PZNT6AWE05604,Contoso Motors,2014,SUV,793,117,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
54GLGFGG366EBV9J2,Contoso Motors,2005,Minivan,794,794,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0A4SMSAGR5CA4LAY6,Contoso Motors,2014,SUV,795,165,AWD,Hybrid,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OB8R8LR5DUG79YSRA,Contoso Motors,2007,Minivan,796,796,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
97PMUAYJHGRMB0KPM,Contoso Motors,2004,Crossover,797,515,FWD,3 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IJS4NQHF1H5RDJVWA,Contoso Motors,2005,Minivan,798,798,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9DIEKCNPQDFXINGR7,Contoso Motors,2012,Minivan,799,799,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
P172QGLD4TJDHP5KW,Contoso Motors,2016,Minivan,800,800,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YWRP6OT9GHZRYF19H,Contoso Motors,2011,Minivan,801,801,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4ZLVO4S8I3N1C658C,Contoso Motors,2013,Minivan,802,802,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8HJPW8YBGK2QX45YM,Contoso Motors,2016,Sedan,803,486,FWD,4 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QK1HIM0WKKNM7TCT5,Contoso Motors,2010,Wagon,804,156,FWD,6 Cylinder,Automatic,Thunder Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BRNHVMZOUJ6EOCP32,Contoso Motors,2004,Sedan,805,13,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5OZEYSZSL53OJI90B,Contoso Motors,2011,Sedan,806,61,AWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Y6P4Z7FX84XCC210V,Contoso Motors,2016,SUV,807,527,FWD,Electric,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K0Z9D5WQV51K1D9DD,Contoso Motors,2005,Truck,808,377,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5KIJ2LBT9NBXRYNJ1,Contoso Motors,2004,Truck,809,432,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9D7YC1K6H889N676Y,Contoso Motors,2007,Hatchback,810,180,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
7NR0A40LLPWQBIVEQ,Contoso Motors,2014,Hatchback,811,187,RWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DRZQCEQTOITFGYE1F,Contoso Motors,2005,Minivan,812,812,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZTOXRYHCBTPVA346D,Contoso Motors,2007,Minivan,813,813,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
230L1LHPMTHZMQH5D,Contoso Motors,2011,Crossover,814,563,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
WU6TUN4OUQJ62959R,Contoso Motors,2011,Wagon,815,204,AWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QYR2YHRCPM7KRXIFH,Contoso Motors,2006,Truck,816,443,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0AHXFLV9JHV1C3FLF,Contoso Motors,2013,SUV,817,575,AWD,3 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VW2J1NWNDZMIX5S9L,Contoso Motors,2011,Sedan,818,133,AWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QFQVXAZ7QT2Y9HY5P,Contoso Motors,2007,Hatchback,819,235,RWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
PKEPO5FRA6XJVOIJL,Contoso Motors,2011,Minivan,820,820,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FR2BMACDU78E81XTM,Contoso Motors,2005,SUV,821,609,AWD,Hybrid,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NAYMOPAFWZZJ3P5ST,Contoso Motors,2004,SUV,822,633,FWD,10 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4QY2YX7ZBBYX3R90G,Contoso Motors,2013,Commercial,823,406,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HICE0LWREABPLGNZ4,Contoso Motors,2013,Convertible 2DR,824,824,FWD,4 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VE48CAR1OTQWPEGGZ,Contoso Motors,2014,Coupe,825,297,FWD,6 Cylinder,Semi-Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HYK915IEFUDRMB5VK,Contoso Motors,2015,Hybrid,826,826,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5COLRNFEJUAE4AWRB,Contoso Motors,2011,Truck,827,449,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3NXGTA28RQCJWC2GG,Contoso Motors,2004,Hatchback,828,239,AWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
80YJYHAP7PBI71W1E,Contoso Motors,2013,Sedan,829,159,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RZFQM7V90QR7IISH6,Contoso Motors,2006,Sedan,830,179,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
95SL8ZZOYDZD11JJ2,Contoso Motors,2004,Sedan,831,181,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5DJE9WG9965PK8D38,Contoso Motors,2004,Wagon,832,256,RWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TAKBJJ63U55C1MMUJ,Contoso Motors,2013,Truck,833,472,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2IOYK1O5K2TVF1NFP,Contoso Motors,2012,Truck,834,491,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SZPH4O2AB63H13YQ3,Contoso Motors,2012,Coupe,835,403,AWD,6 Cylinder,Semi-Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
X0FOEI94DVDI6VID8,Contoso Motors,2015,Hybrid,836,836,FWD,Hybrid,Semi-Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TGHXAB6J65XTQCVD7,Contoso Motors,2014,SUV,837,657,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1RFEOANOYZCBM4TU0,Contoso Motors,2013,Commercial,838,775,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
7MUZB90VD18D9W1RH,Contoso Motors,2006,Convertible 2DR,839,839,FWD,12 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
M990FT6MMHZJXQUEC,Contoso Motors,2011,SUV,840,681,AWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R8V7LBUTZU3144KJO,Contoso Motors,2005,SUV,841,797,FWD,4 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4PRGPFPQSAGGP9NX6,Contoso Motors,2005,Minivan,842,842,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZXOIFCKDL05F05B3X,Contoso Motors,2004,SUV,843,845,RWD,4 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NMGCY7X5J1PJ2UA94,Contoso Motors,2016,Minivan,844,844,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HYKPJHYAHBWE8ISKL,Contoso Motors,2011,Crossover,845,997,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BU90U8QBV69ZU7O2Q,Contoso Motors,2013,Minivan,846,846,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8KRJYE1D2LYS2LZ62,Contoso Motors,2014,Minivan,847,847,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GYT0MJJJJJWMIPCGY,Contoso Motors,2015,Minivan,848,848,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MUP19M2VC7BB0F2XS,Contoso Motors,2004,Minivan,849,849,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
7GF2Y9JGPOH5T99V8,Contoso Motors,2010,Minivan,850,850,FWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SC9G0RES3EUPLX7C2,Contoso Motors,2014,Sedan,851,253,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
G8Q4AX4JD5WD72WM2,Contoso Motors,2015,Hatchback,852,276,AWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6LUK9D367V9T1CIN8,Contoso Motors,2005,Sedan,853,301,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HZTDMFDAZPE2PGBNN,Contoso Motors,2016,Sedan,854,303,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F97CREJY4K36GXYQB,Contoso Motors,2004,Crossover,855,21,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
52914EY5HGMGPU7SG,Contoso Motors,2004,Truck,856,497,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OMM9F2ABI0RY7XP76,Contoso Motors,2004,Truck,857,520,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CUEHKXE2HHXAKJWY5,Contoso Motors,2004,Wagon,858,300,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
26GSEZPDD802ZCPDI,Contoso Motors,2016,Hatchback,859,324,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QPK7XEOMZO2OZ7GV8,Contoso Motors,2004,Minivan,860,860,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FZ3HW1YFEWTKM6PNH,Contoso Motors,2005,Minivan,861,861,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QA0CKZPRYXCIAXWT1,Contoso Motors,2013,Crossover,862,139,FWD,12 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XMABHI97U66MFZWUP,Contoso Motors,2011,Wagon,863,348,AWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
U01QK1XK2EGWUGXHT,Contoso Motors,2004,Truck,864,569,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HOA1OHM0MQ4ZJFW9Y,Contoso Motors,2016,SUV,865,151,AWD,Electric,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DK6JW0RNF0G9PO2FJ,Contoso Motors,2007,Sedan,866,323,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HH0UUWH1QB9GG4S4A,Contoso Motors,2016,Wagon,867,352,AWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QZUP2Q4EHOE069K1X,Contoso Motors,2013,Minivan,868,868,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6B7VXWUK1PHZCS3OU,Contoso Motors,2014,SUV,869,185,RWD,Hybrid,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
434GS5N28DIN5OVLH,Contoso Motors,2011,SUV,870,209,RWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K9QF880KTD5NDKG0M,Contoso Motors,2013,Commercial,871,871,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F52U4Z5UNCE2C1OFT,Contoso Motors,2004,Convertible 2DR,872,872,AWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MD1QGKELEC5FZ04F8,Contoso Motors,2011,Coupe,873,595,AWD,6 Cylinder,Semi-Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZFA6L9YHV0AX89PKO,Contoso Motors,2015,Hybrid,874,874,FWD,Hybrid,Semi-Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YECGNLIVTNF3841CP,Contoso Motors,2007,Truck,875,576,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D1360EL2ADUC6MPDQ,Contoso Motors,2005,Hatchback,876,372,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
N8JSLRBYQKE9IACLA,Contoso Motors,2011,Sedan,877,325,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3S0ES2JI4ACRFV3ET,Contoso Motors,2009,Sedan,878,326,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AAYW7K4YP7I4RNOPV,Contoso Motors,2004,Sedan,879,349,AWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BTJWLTKYWTYE5QNYD,Contoso Motors,2007,Wagon,880,378,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
87USY6PCJ78B9KL0I,Contoso Motors,2016,Truck,881,616,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R00Z3DI0LOLCAYH87,Contoso Motors,2011,Truck,882,617,RWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HOCG329DOP8M59A3O,Contoso Motors,2013,Coupe,883,643,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1VJFB9JEFQPGC11G3,Contoso Motors,2015,Hybrid,884,884,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
E8ZEHV77X4K5BI6VB,Contoso Motors,2014,SUV,885,233,FWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YQ38IK9VIFZ9L4X0L,Contoso Motors,2013,Commercial,886,934,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
S51OBQSGMPCRL8ERU,Contoso Motors,2012,Convertible 2DR,887,887,AWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TBDPURKUDLZ32H4NQ,Contoso Motors,2004,SUV,888,257,RWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LSEOQTC2VU7C4T2VQ,Contoso Motors,2004,SUV,889,373,AWD,6 Cylinder,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9RO3097X9OREKUP5G,Contoso Motors,2013,Minivan,890,890,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ADWXNCODEU6OYKVCH,Contoso Motors,2011,SUV,891,421,AWD,Hybrid,Automatic,Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RHU8UM5VHY4M5O6CP,Contoso Motors,2015,Minivan,892,892,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F0ART9GM914MTWBEB,Contoso Motors,2004,Crossover,893,101,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9MGA02Q904RZK30Y0,Contoso Motors,2010,Minivan,894,894,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JZZR7MEBSY5Z3DBSV,Contoso Motors,2007,Minivan,895,895,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
61PM8FCE5Z47LCBM7,Contoso Motors,2016,Minivan,896,896,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QAUJ75K404OKCWAYB,Contoso Motors,2011,Minivan,897,897,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Y31AP41FPE968VDAQ,Contoso Motors,2009,Minivan,898,898,FWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9K4NASRJYRC5IGE5F,Contoso Motors,2005,Sedan,899,350,AWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6ROKN7HL3QYDKBZU2,Contoso Motors,2016,Hatchback,900,383,AWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZG29O4PDUVJB480O7,Contoso Motors,2007,Sedan,901,351,AWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
89TKX09LO2TMOQ5ZZ,Contoso Motors,2007,Sedan,902,373,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
O00E9L82AK190JQLE,Contoso Motors,2005,Crossover,903,125,FWD,Electric,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DRNRGX58IYSUEULXS,Contoso Motors,2015,Truck,904,672,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JGWFS0V5AO56BGKRX,Contoso Motors,2005,Truck,905,768,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YYR59LU296241XM7C,Contoso Motors,2016,Wagon,906,396,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MD3MRWCB5BJZLT7KR,Contoso Motors,2007,Wagon,907,400,AWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
48NS2CV6X0R8MWGF8,Contoso Motors,2011,Minivan,908,908,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
U70L3UW3I74U0I1D2,Contoso Motors,2014,Minivan,909,909,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5H7BDXTKTIRIMVGIS,Contoso Motors,2011,Crossover,910,149,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8Q2VFOO8CA3Z45B6V,Contoso Motors,2013,Hatchback,911,431,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HW4XJWLPNNDLQAX05,Contoso Motors,2005,Truck,912,785,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
22EG0JMRZL1IWKZZF,Contoso Motors,2004,Crossover,913,173,FWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
60GJ5JULBBBM13ZUP,Contoso Motors,2016,Sedan,914,374,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QI6EFFZ7ZXGQO9SOU,Contoso Motors,2016,Hatchback,915,435,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MAVMESMCTW2JBG1G5,Contoso Motors,2004,Minivan,916,916,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IKNVB3TIXN438BQ89,Contoso Motors,2012,SUV,917,183,AWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
74G4ZYNQ6ZJOHDAVW,Contoso Motors,2010,SUV,918,190,FWD,12 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YKHPJ1STWYTEASS7K,Contoso Motors,2013,Commercial,919,303,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
WLDA9RJA6P4UTS5K0,Contoso Motors,2011,Convertible 2DR,920,920,AWD,4 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8H2GFWRYTVXA2HGA6,Contoso Motors,2005,Coupe,921,729,RWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3HAOIE7ES2MHZW9TT,Contoso Motors,2015,Hybrid,922,922,FWD,Hybrid,Semi-Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
UW77H6R708EIE9OLS,Contoso Motors,2016,Truck,923,808,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8R5D8PMU2LJP25G25,Contoso Motors,2013,Hatchback,924,475,AWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
J165EXXZ9KYOH2TF8,Contoso Motors,2011,Sedan,925,397,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XZKKHBHIYECG3VTLL,Contoso Motors,2007,Sedan,926,434,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8XBCZZPJDEFJV8IHD,Contoso Motors,2014,Sedan,927,469,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ANAQ2CSXPZV04SSB3,Contoso Motors,2016,Wagon,928,492,AWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Z9GJHDT27HY6MIV2A,Contoso Motors,2011,Truck,929,809,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZRELSR86XTMT1KI1Z,Contoso Motors,2004,Truck,930,816,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
V1ME9XPJCFFK51OBG,Contoso Motors,2014,Coupe,931,825,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
B0KQJS58D9W3QUFC7,Contoso Motors,2015,Hybrid,932,932,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
N4923VAUT73830S31,Contoso Motors,2011,SUV,933,193,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8KNYKMNPQZ4E359R9,Contoso Motors,2013,Commercial,934,399,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SVTA6FJUPTXJS3S66,Contoso Motors,2014,Convertible 2DR,935,935,FWD,4 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
